timestamp,price,quantity,side
2025-05-04 18:27:07,94600.00000000,0.00092000,sell
2025-05-04 18:27:07,94595.59000000,0.00937000,sell
2025-05-04 18:27:07,94594.09000000,0.00014000,buy
2025-05-04 18:27:07,94571.80000000,0.00082000,sell
2025-05-04 18:27:07,94565.29000000,0.00024000,sell
2025-05-04 18:27:08,94565.29000000,0.00021000,sell
2025-05-04 18:27:08,94549.08000000,0.00031000,sell
2025-05-04 18:27:08,94548.10000000,0.00011000,sell
2025-05-04 18:27:08,94564.73000000,0.00961000,buy
2025-05-04 18:27:09,94539.11000000,0.00429000,sell
2025-05-04 18:27:09,94539.02000000,0.00651000,sell
2025-05-04 18:27:09,94532.56000000,0.00098000,buy
2025-05-04 18:27:11,94530.40000000,0.00038000,sell
2025-05-04 18:27:15,94535.90000000,0.00002000,buy
2025-05-04 18:27:18,94529.42000000,0.00193000,sell
2025-05-04 18:27:22,94524.65000000,0.00027000,sell
2025-05-04 18:27:30,94524.65000000,0.00001000,sell
2025-05-04 18:27:30,94518.89000000,0.00003000,buy
2025-05-04 18:27:31,94511.51000000,0.00008000,sell
2025-05-04 18:27:31,94518.87000000,0.00025000,buy
2025-05-04 18:27:32,94509.01000000,0.00600000,sell
2025-05-04 18:27:33,94500.01000000,0.03519000,sell
2025-05-04 18:28:11,94500.01000000,0.01001000,sell
2025-05-04 18:28:11,94500.01000000,0.00243000,sell
2025-05-04 18:28:12,94502.18000000,0.00002000,buy
2025-05-04 18:28:12,94500.01000000,0.00002000,sell
2025-05-04 18:28:18,94500.02000000,0.00535000,sell
2025-05-04 18:28:18,94500.01000000,0.20235000,sell
2025-05-04 18:28:18,94500.00000000,0.00014000,sell
2025-05-04 18:28:18,94499.75000000,0.05291000,sell
2025-05-04 18:28:20,94492.42000000,0.00004000,buy
2025-05-04 18:28:28,94492.41000000,0.00007000,sell
2025-05-04 18:28:28,94491.99000000,0.00028000,sell
2025-05-04 18:28:28,94481.81000000,0.00002000,buy
2025-05-04 18:30:01,94481.80000000,0.00019000,sell
2025-05-04 18:30:02,94471.66000000,0.00058000,sell
2025-05-04 18:30:02,94462.88000000,0.00045000,sell
2025-05-04 18:30:02,94461.50000000,0.00032000,sell
2025-05-04 18:30:02,94470.52000000,0.00033000,buy
2025-05-04 18:30:03,94443.29000000,0.00052000,sell
2025-05-04 18:30:03,94431.47000000,0.00036000,buy
2025-05-04 18:30:03,94431.46000000,0.00024000,sell
2025-05-04 18:30:04,94421.40000000,0.00090000,sell
2025-05-04 18:30:04,94419.02000000,0.00313000,sell
2025-05-04 18:30:04,94407.52000000,0.00034000,sell
2025-05-04 18:30:04,94400.00000000,0.00092000,sell
2025-05-04 18:30:04,94400.00000000,0.00010000,sell
2025-05-04 18:30:05,94384.22000000,0.00024000,buy
2025-05-04 18:30:06,94384.22000000,0.00017000,buy
2025-05-04 18:30:07,94384.21000000,0.00016000,sell
2025-05-04 18:30:07,94384.21000000,0.00113000,sell
2025-05-04 18:30:07,94383.98000000,0.00031000,sell
2025-05-04 18:30:08,94376.14000000,0.00085000,sell
2025-05-04 18:30:08,94373.94000000,0.00009000,buy
2025-05-04 18:30:20,94373.93000000,0.00198000,sell
2025-05-04 18:30:21,94373.93000000,0.00006000,sell
2025-05-04 18:30:21,94364.80000000,0.00007000,sell
2025-05-04 18:30:21,94336.61000000,0.00009000,buy
2025-05-04 18:30:22,94336.57000000,0.00021000,buy
2025-05-04 18:32:07,94334.32000000,0.00002000,sell
2025-05-04 18:32:07,94333.00000000,0.00180000,sell
2025-05-04 18:32:07,94321.36000000,0.00040000,sell
2025-05-04 18:32:17,94321.36000000,0.00019000,sell
2025-05-04 18:32:19,94329.85000000,0.00029000,buy
2025-05-04 18:32:20,94321.37000000,0.00016000,buy
2025-05-04 18:33:32,94396.78000000,0.00006000,sell
2025-05-04 18:34:16,94433.40000000,0.00003000,buy
2025-05-04 18:35:08,94474.01000000,0.00052000,buy
2025-05-04 18:38:05,94492.41000000,0.00007000,buy
2025-05-04 18:38:05,94494.26000000,0.04366000,buy
2025-05-04 18:38:05,94527.53000000,0.01500000,buy
2025-05-04 18:38:05,94539.25000000,0.09811000,buy
2025-05-04 18:38:05,94539.26000000,1.60176000,buy
2025-05-04 18:38:06,94600.00000000,0.00219000,sell
2025-05-04 18:38:13,94600.00000000,0.03253000,sell
2025-05-04 18:38:13,94600.00000000,0.02973000,sell
2025-05-04 18:38:13,94600.00000000,0.03310000,sell
2025-05-04 18:38:13,94600.00000000,0.03437000,sell
2025-05-04 18:38:16,94600.00000000,0.03712000,sell
2025-05-04 18:38:16,94600.00000000,0.03199000,sell
2025-05-04 18:38:16,94600.00000000,0.00757000,sell
2025-05-04 18:39:13,94558.48000000,0.00032000,buy
2025-05-04 18:44:56,94321.36000000,0.00158000,sell
2025-05-04 18:44:56,94320.08000000,0.00031000,sell
2025-05-04 18:44:57,94314.39000000,0.00030000,sell
2025-05-04 18:44:57,94312.51000000,0.00013000,sell
2025-05-04 18:45:21,94299.71000000,0.00003000,sell
2025-05-04 18:45:21,94298.15000000,0.00029000,sell
2025-05-04 18:48:06,94306.47000000,0.00017000,buy
2025-05-04 18:48:06,94306.47000000,0.01938000,buy
2025-05-04 18:48:06,94306.47000000,0.02062000,buy
2025-05-04 18:49:16,94333.24000000,0.00002000,buy
2025-05-04 19:00:03,94298.15000000,0.00067000,sell
2025-05-04 19:00:03,94285.71000000,0.00087000,sell
2025-05-04 19:01:40,94333.23000000,0.01220000,buy
2025-05-04 19:01:40,94333.23000000,0.01500000,sell
2025-05-04 19:01:40,94333.23000000,0.01297000,sell
2025-05-04 19:01:41,94333.24000000,0.01218000,buy
2025-05-04 19:01:43,94333.24000000,0.00952000,buy
2025-05-04 19:01:43,94413.19000000,0.01169000,buy
2025-05-04 19:01:57,94413.19000000,0.10588000,buy
2025-05-04 19:03:45,94285.71000000,0.00387000,sell
2025-05-04 19:03:46,94269.79000000,0.00033000,sell
2025-05-04 19:03:46,94269.19000000,0.00007000,sell
2025-05-04 19:03:46,94265.48000000,0.00067000,sell
2025-05-04 19:04:03,94248.02000000,0.00431000,sell
2025-05-04 19:04:14,94302.22000000,0.00306000,buy
2025-05-04 19:04:14,94302.22000000,0.00213000,buy
2025-05-04 19:04:14,94302.22000000,0.00255000,buy
2025-05-04 19:04:20,94318.36000000,0.00002000,buy
2025-05-04 19:05:13,94237.22000000,0.00039000,sell
2025-05-04 19:05:13,94237.22000000,0.00042000,sell
2025-05-04 19:05:14,94329.77000000,0.00041000,buy
2025-05-04 19:10:04,94370.87000000,0.00201000,sell
2025-05-04 19:10:50,94439.53000000,0.00032000,buy
2025-05-04 19:15:46,94455.76000000,0.00048000,sell
2025-05-04 19:19:24,94529.15000000,0.00070000,sell
2025-05-04 19:19:24,94529.15000000,0.00027000,sell
2025-05-04 19:20:05,94470.20000000,0.00159000,sell
2025-05-04 19:20:25,94529.15000000,0.00033000,sell
2025-05-04 19:20:25,94529.15000000,0.00128000,sell
2025-05-04 19:20:25,94529.15000000,0.00026000,sell
2025-05-04 19:20:25,94529.15000000,0.00047000,sell
2025-05-04 19:24:32,94558.48000000,0.00007000,buy
2025-05-04 19:24:32,94619.49000000,0.00099000,buy
2025-05-04 19:27:12,94608.17000000,0.00031000,sell
2025-05-04 19:27:40,94620.02000000,0.00007000,buy
2025-05-04 19:27:50,94650.52000000,0.00338000,sell
2025-05-04 19:28:32,94713.92000000,0.00022000,sell
2025-05-04 19:30:05,94727.22000000,0.00258000,sell
2025-05-04 19:32:31,94747.62000000,0.00003000,sell
2025-05-04 19:33:08,94747.62000000,0.00021000,sell
2025-05-04 19:33:38,94747.63000000,0.00007000,buy
2025-05-04 19:33:38,94776.79000000,0.00835000,buy
2025-05-04 19:34:10,94776.79000000,0.00003000,buy
2025-05-04 19:36:01,94773.26000000,0.00004000,sell
2025-05-04 19:36:02,94773.27000000,0.00003000,sell
2025-05-04 19:38:26,94787.41000000,0.00006000,sell
2025-05-04 19:39:50,94760.87000000,0.00002000,sell
2025-05-04 19:40:05,94760.88000000,0.00173000,sell
2025-05-04 19:40:51,94781.15000000,0.00016000,sell
2025-05-04 19:50:02,94788.44000000,0.00031000,buy
2025-05-04 19:50:07,94719.78000000,0.01874000,sell
2025-05-04 19:50:29,94719.78000000,0.00529000,sell
2025-05-04 19:50:38,94719.78000000,0.00032000,sell
2025-05-04 19:50:39,94788.44000000,0.00002000,buy
2025-05-04 19:50:43,94719.78000000,0.00008000,sell
2025-05-04 19:55:48,94748.81000000,0.00002000,sell
2025-05-04 19:55:56,94748.81000000,0.00002000,sell
2025-05-04 20:00:20,94719.78000000,0.00002000,sell
2025-05-04 20:00:21,94738.31000000,0.00003000,buy
2025-05-04 20:00:21,94738.31000000,0.00513000,sell
2025-05-04 20:00:21,94738.31000000,0.00085000,buy
2025-05-04 20:00:38,94719.78000000,0.00141000,sell
2025-05-04 20:03:17,94774.30000000,0.00005000,buy
2025-05-04 20:03:23,94682.64000000,0.01443000,sell
2025-05-04 20:06:07,94550.38000000,0.00009000,sell
2025-05-04 20:09:17,94492.41000000,0.00007000,sell
2025-05-04 20:12:10,94471.30000000,0.00002000,buy
2025-05-04 20:13:13,94528.41000000,0.00085000,buy
2025-05-04 20:13:19,94535.54000000,0.00074000,buy
2025-05-04 20:13:22,94466.05000000,0.00002000,sell
2025-05-04 20:13:57,94466.21000000,0.00003000,sell
2025-05-04 20:16:25,94512.96000000,0.00007000,sell
2025-05-04 20:19:51,94364.80000000,0.00007000,sell
2025-05-04 20:19:53,94387.78000000,0.00006000,buy
2025-05-04 20:19:54,94387.75000000,0.00002000,buy
2025-05-04 20:19:54,94387.76000000,0.00012000,buy
2025-05-04 20:20:12,94372.89000000,0.00003000,buy
2025-05-04 20:20:14,94352.43000000,0.00007000,buy
2025-05-04 20:21:03,94300.01000000,0.00320000,sell
2025-05-04 20:22:20,94314.91000000,0.04247000,sell
2025-05-04 20:22:20,94314.85000000,0.01055000,sell
2025-05-04 20:28:03,94338.16000000,0.00003000,buy
2025-05-04 20:29:47,94332.35000000,0.00031000,buy
2025-05-04 20:29:55,94300.00000000,0.05000000,sell
2025-05-04 20:30:08,94289.09000000,0.00052000,buy
2025-05-04 20:30:44,94282.58000000,0.00011000,buy
2025-05-04 20:30:55,94237.20000000,0.00201000,sell
2025-05-04 20:30:55,94237.19000000,0.00008000,sell
2025-05-04 20:30:55,94236.03000000,0.00042000,sell
2025-05-04 20:30:55,94232.70000000,0.00156000,sell
2025-05-04 20:30:57,94204.31000000,0.00006000,sell
2025-05-04 20:30:57,94200.00000000,0.00092000,sell
2025-05-04 20:30:57,94200.00000000,0.04800000,sell
2025-05-04 20:30:58,94189.67000000,0.00017000,sell
2025-05-04 20:30:58,94183.64000000,0.00055000,sell
2025-05-04 20:30:59,94234.24000000,0.00017000,buy
2025-05-04 20:31:00,94175.23000000,0.00046000,sell
2025-05-04 20:31:00,94227.35000000,0.00012000,buy
2025-05-04 20:31:03,94210.29000000,0.00017000,buy
2025-05-04 20:31:15,94192.12000000,0.00002000,buy
2025-05-04 20:31:26,94163.83000000,0.00023000,sell
2025-05-04 20:31:27,94192.11000000,0.00044000,buy
2025-05-04 20:31:30,94192.11000000,0.00023000,buy
2025-05-04 20:31:34,94163.83000000,0.00025000,sell
2025-05-04 20:31:36,94163.84000000,0.00027000,buy
2025-05-04 20:31:37,94163.83000000,0.00185000,sell
2025-05-04 20:31:38,94163.84000000,0.00025000,buy
2025-05-04 20:31:39,94149.56000000,0.00096000,sell
2025-05-04 20:31:40,94149.99000000,0.00008000,buy
2025-05-04 20:31:41,94149.99000000,0.00018000,buy
2025-05-04 20:31:47,94119.64000000,0.00034000,sell
2025-05-04 20:31:47,94109.58000000,0.00008000,sell
2025-05-04 20:31:47,94106.25000000,0.00007000,sell
2025-05-04 20:31:47,94083.56000000,0.00054000,sell
2025-05-04 20:31:48,94073.04000000,0.00130000,sell
2025-05-04 20:31:48,94070.28000000,0.00034000,sell
2025-05-04 20:31:48,94094.57000000,0.00072000,buy
2025-05-04 20:31:49,94063.14000000,0.00048000,buy
2025-05-04 20:31:50,94062.76000000,0.00351000,sell
2025-05-04 20:31:50,94061.12000000,0.00158000,sell
2025-05-04 20:31:50,94063.11000000,0.00005000,buy
2025-05-04 20:31:51,94052.35000000,0.00028000,sell
2025-05-04 20:31:52,94049.11000000,0.00082000,sell
2025-05-04 20:31:52,94039.00000000,0.00002000,sell
2025-05-04 20:31:52,94035.13000000,0.00007000,sell
2025-05-04 20:31:55,94026.52000000,0.00002000,sell
2025-05-04 20:31:58,94026.52000000,0.00167000,sell
2025-05-04 20:31:58,94022.28000000,0.00859000,sell
2025-05-04 20:31:58,94017.70000000,0.00017000,sell
2025-05-04 20:31:58,94013.38000000,0.00603000,sell
2025-05-04 20:31:58,94012.24000000,0.00054000,sell
2025-05-04 20:31:58,94009.21000000,0.00344000,sell
2025-05-04 20:31:58,94000.00000000,0.00018000,sell
2025-05-04 20:31:58,94000.00000000,0.01064000,sell
2025-05-04 20:31:58,94000.00000000,0.00092000,sell
2025-05-04 20:31:58,94000.00000000,0.29653000,sell
2025-05-04 20:31:59,94000.00000000,0.08542000,sell
2025-05-04 20:31:59,94000.00000000,0.00155000,sell
2025-05-04 20:31:59,94000.00000000,0.00018000,sell
2025-05-04 20:31:59,94000.00000000,0.23993000,sell
2025-05-04 20:31:59,94000.00000000,0.20262000,sell
2025-05-04 20:31:59,94000.00000000,0.00265000,sell
2025-05-04 20:31:59,94000.00000000,0.00603000,sell
2025-05-04 20:31:59,93997.11000000,0.05319000,sell
2025-05-04 20:31:59,93995.27000000,0.00011000,sell
2025-05-04 20:31:59,93995.27000000,0.00011000,sell
2025-05-04 20:31:59,93983.62000000,0.00075000,sell
2025-05-04 20:31:59,93981.97000000,0.00008000,sell
2025-05-04 20:31:59,93979.98000000,0.00129000,sell
2025-05-04 20:32:01,93998.28000000,0.00004000,buy
2025-05-04 20:32:03,93984.47000000,0.00996000,buy
2025-05-04 20:32:03,93961.23000000,0.00024000,sell
2025-05-04 20:32:03,93960.63000000,0.00038000,sell
2025-05-04 20:32:03,93957.83000000,0.00432000,sell
2025-05-04 20:32:03,93957.15000000,0.00014000,sell
2025-05-04 20:32:03,93970.65000000,0.00015000,buy
2025-05-04 20:32:04,93949.43000000,0.00797000,sell
2025-05-04 20:32:04,93933.88000000,0.00060000,sell
2025-05-04 20:32:04,93928.41000000,0.00028000,sell
2025-05-04 20:32:04,93963.69000000,0.00051000,buy
2025-05-04 20:32:05,93919.02000000,0.00014000,sell
2025-05-04 20:32:05,93916.03000000,0.00025000,sell
2025-05-04 20:32:05,93910.82000000,0.00012000,buy
2025-05-04 20:32:07,94132.52000000,0.00043000,buy
2025-05-04 20:32:23,94109.58000000,0.00008000,sell
2025-05-04 20:32:25,94063.08000000,0.00010000,buy
2025-05-04 20:32:45,93981.97000000,0.00008000,sell
2025-05-04 20:32:52,93971.42000000,0.00550000,buy
2025-05-04 20:32:52,93978.65000000,0.01452000,buy
2025-05-04 20:33:02,93992.99000000,0.00010000,buy
2025-05-04 20:33:06,93909.77000000,0.00052000,sell
2025-05-04 20:33:06,93909.60000000,0.00019000,sell
2025-05-04 20:33:07,93908.77000000,0.00045000,sell
2025-05-04 20:33:07,93898.05000000,0.00121000,sell
2025-05-04 20:33:07,93893.64000000,0.00026000,sell
2025-05-04 20:33:07,93892.27000000,0.00009000,sell
2025-05-04 20:33:09,93874.56000000,0.00051000,sell
2025-05-04 20:33:10,93854.36000000,0.00008000,sell
2025-05-04 20:33:10,93853.61000000,0.00032000,sell
2025-05-04 20:33:10,93851.71000000,0.00007000,sell
2025-05-04 20:33:14,93868.18000000,0.00004000,buy
2025-05-04 20:33:39,93848.17000000,0.00166000,buy
2025-05-04 20:36:28,93981.97000000,0.00008000,buy
2025-05-04 20:37:13,93985.19000000,0.00004000,sell
2025-05-04 20:39:40,94034.97000000,0.00029000,sell
2025-05-04 20:41:26,93985.19000000,0.00008000,sell
2025-05-04 20:42:21,93985.19000000,0.00013000,sell
2025-05-04 20:43:55,94034.21000000,0.00002000,buy
2025-05-04 20:45:18,93953.42000000,0.00039000,sell
2025-05-04 20:47:48,94039.86000000,0.00007000,buy
2025-05-04 20:49:14,93955.70000000,0.00003000,sell
2025-05-04 20:53:20,94007.32000000,0.00014000,sell
2025-05-04 20:55:11,93991.13000000,0.00377000,sell
2025-05-04 20:56:33,93978.15000000,0.00353000,sell
2025-05-04 20:57:24,94051.38000000,0.00002000,buy
2025-05-04 20:58:55,93888.28000000,0.00011000,sell
2025-05-04 20:59:38,93888.61000000,0.00152000,sell
2025-05-04 21:00:11,93895.81000000,0.00034000,buy
2025-05-04 21:00:12,93895.80000000,0.00004000,buy
2025-05-04 21:00:12,93895.81000000,0.00539000,buy
2025-05-04 21:00:17,93885.50000000,0.00869000,buy
2025-05-04 21:00:27,93830.39000000,0.00012000,sell
2025-05-04 21:00:29,93836.89000000,0.00002000,buy
2025-05-04 21:00:30,93836.88000000,0.00024000,buy
2025-05-04 21:00:32,93830.39000000,0.00084000,sell
2025-05-04 21:00:32,93822.97000000,0.00078000,sell
2025-05-04 21:00:32,93817.61000000,0.01330000,sell
2025-05-04 21:00:34,93816.42000000,0.00074000,sell
2025-05-04 21:00:34,93811.06000000,0.00205000,sell
2025-05-04 21:03:44,93800.04000000,0.10836000,sell
2025-05-04 21:04:16,93861.04000000,0.00028000,sell
2025-05-04 21:04:20,93941.68000000,0.00004000,buy
2025-05-04 21:06:18,93915.25000000,0.00071000,buy
2025-05-04 21:06:45,93816.68000000,0.00022000,buy
2025-05-04 21:06:51,93809.22000000,0.00003000,buy
2025-05-04 21:07:04,93800.00000000,0.00095000,sell
2025-05-04 21:07:04,93798.04000000,0.00235000,sell
2025-05-04 21:08:41,93798.04000000,0.03985000,sell
2025-05-04 21:08:42,93783.41000000,0.00087000,buy
2025-05-04 21:08:45,93782.50000000,0.00023000,sell
2025-05-04 21:08:45,93780.12000000,0.00105000,sell
2025-05-04 21:08:45,93777.00000000,0.00159000,sell
2025-05-04 21:08:46,93773.18000000,0.00191000,sell
2025-05-04 21:08:46,93771.70000000,0.00002000,sell
2025-05-04 21:08:46,93770.64000000,0.00248000,sell
2025-05-04 21:08:46,93768.94000000,0.00042000,sell
2025-05-04 21:08:47,93752.74000000,0.00010000,buy
2025-05-04 21:08:52,93750.02000000,0.00013000,sell
2025-05-04 21:08:53,93736.56000000,0.00002000,sell
2025-05-04 21:08:56,93726.75000000,0.00008000,sell
2025-05-04 21:08:57,93723.91000000,0.00067000,sell
2025-05-04 21:08:57,93718.51000000,0.00024000,sell
2025-05-04 21:08:58,93718.51000000,0.00067000,sell
2025-05-04 21:08:58,93708.71000000,0.00034000,sell
2025-05-04 21:08:58,93700.00000000,0.38971000,sell
2025-05-04 21:08:58,93700.01000000,0.00027000,sell
2025-05-04 21:08:58,93700.00000000,0.33215000,sell
2025-05-04 21:08:58,93697.84000000,0.04016000,sell
2025-05-04 21:08:58,93697.38000000,0.00039000,sell
2025-05-04 21:08:58,93695.34000000,0.00034000,sell
2025-05-04 21:08:58,93690.00000000,0.02394000,sell
2025-05-04 21:08:59,93694.07000000,0.00047000,buy
2025-05-04 21:09:00,93678.28000000,0.00007000,buy
2025-05-04 21:09:09,93670.70000000,0.00002000,buy
2025-05-04 21:09:26,93670.69000000,0.00157000,sell
2025-05-04 21:09:27,93668.54000000,0.00433000,sell
2025-05-04 21:09:27,93667.80000000,0.00339000,sell
2025-05-04 21:09:28,93663.80000000,0.00027000,sell
2025-05-04 21:09:28,93656.68000000,0.00005000,sell
2025-05-04 21:09:29,93650.01000000,0.00024000,buy
2025-05-04 21:09:31,93650.00000000,0.00646000,sell
2025-05-04 21:09:31,93644.52000000,0.00065000,sell
2025-05-04 21:09:32,93629.65000000,0.00028000,buy
2025-05-04 21:09:35,93624.06000000,0.00032000,buy
2025-05-04 21:09:36,93618.56000000,0.00027000,buy
2025-05-04 21:09:36,93600.00000000,0.00092000,sell
2025-05-04 21:09:37,93600.00000000,0.00033000,buy
2025-05-04 21:09:37,93599.14000000,0.00008000,sell
2025-05-04 21:09:38,93583.33000000,0.00020000,buy
2025-05-04 21:10:23,93798.49000000,0.00008000,sell
2025-05-04 21:11:19,93854.36000000,0.00008000,buy
